atclNo,cortarNo,atclNm,latitude,longitude,realEstateTypeCode,realEstateTypeName,tradeTypeName,tradeTypeCode,atclCfmYmd,totalDongCount,totalHouseholdCount,floorAreaRatio,minArea,maxArea,representativeArea,spc1,spc2,spc1_pyeong,spc2_pyeong,direction,flrInfo,tagList,atclFetrDesc,rltrNm,cpNm,directTradYn,etRoomCnt,minMviFee,maxMviFee,sameAddrCnt,priceCount,isPresales,photoCount,dealCount,leaseCount,rentCount,shortTermRentCount,totalArticleCount,existPriceTab,isComplexTourExist,매매가,보증금,월세,매매_최저가,매매_최고가,전세_최저가,전세_최고가,월세_최저가,월세_최고가,매매유형,지하철역명,지하철_거리_미터,지하철_도보_분,초등학교,중학교,고등학교,구,동,매물유형,수집시간,단지명_정규화_단지정보,단지코드_단지정보,시군구_단지정보,세대수_단지정보,사용승인일_단지정보,법정동주소_단지정보,동수_단지정보,분양형태_단지정보,단지코드,시군구,세대수,사용승인일,법정동주소,동수,분양형태
2548804721,1168011300,단독,37.472473,127.104666,C03,단독/다가구,매매,A1,25.09.09.,0,0,0,0,0,0,310,199.4,93.77,60.32,남서향,1/B1,"['25년이상', '테라스', '마당']",강남구 율현동 방죽마을 내 제일 좋은 위치 단독주택 매물입니다,아이엠부동산중개,부동산뱅크,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,400000,0,0,400000,400000,0,0,0,0,매매,수서역GTX-A,1585,23,"서울율현초등학교, 서울자곡초등학교, 서울대왕초등학교",,풍문고등학교,강남구,자곡동,단독다가구/주택,2025.10.8 11:15,,,,,,,,,,,,,,,
2549965788,1168011300,단독,37.47202,127.104805,C03,단독/다가구,매매,A1,25.09.15.,0,0,0,0,0,0,319,199.62,96.5,60.39,남동향,1/B1,"['25년이상', '방네개이상', '화장실두개', '남동향']",옆산 시유지 끼고있는 단독주택,강남자곡공인중개사사무소,매경부동산,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,350000,0,0,350000,350000,0,0,0,0,매매,수서역GTX-A,1637,24,"서울율현초등학교, 서울자곡초등학교, 서울대왕초등학교",,풍문고등학교,강남구,자곡동,단독다가구/주택,2025.10.8 11:15,,,,,,,,,,,,,,,
2552191803,1168011300,단독,37.469412,127.103894,C03,단독/다가구,매매,A1,25.09.26.,0,0,0,0,0,0,453,393.52,137.03,119.04,남향,2/B1,"['25년이내', '방네개이상', '화장실세개', '총3층']","전망좋은남향코너땅,넓은지하공간,주차4대,바닥리모델링이면 충분,건축비절감.",예네공인중개사사무소,한국공인중개사협회,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,600000,0,0,600000,600000,0,0,0,0,매매,수서역GTX-A,1918,28,"서울자곡초등학교, 서울대왕초등학교, 서울율현초등학교",,풍문고등학교,강남구,자곡동,단독다가구/주택,2025.10.8 11:15,,,,,,,,,,,,,,,
2551945453,1168011300,단독,37.473261,127.106091,C03,단독/다가구,매매,A1,25.09.25.,0,0,0,0,0,0,316,196.51,95.59,59.44,남향,2/B1,"['25년이상', '방네개이상', '화장실네개이상', '총3층']","수서역차량5분,도보23분,공용주차장인접,율현동방죽마을,시유지무상사용",예네공인중개사사무소,한국공인중개사협회,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,420000,0,0,420000,420000,0,0,0,0,매매,수서역GTX-A,1519,22,"서울율현초등학교, 서울자곡초등학교, 서울대왕초등학교",,풍문고등학교,강남구,자곡동,단독다가구/주택,2025.10.8 11:15,,,,,,,,,,,,,,,
2550107995,1168011300,단독,37.472367,127.10544,C03,단독/다가구,매매,A1,25.09.16.,0,0,0,0,0,0,299,199.12,90.45,60.23,남향,2/B1,"['25년이상', '방네개이상', '화장실세개', '총3층']","수서역차량5분,율현동방죽마을,시유지무상사용",예네공인중개사사무소,한국공인중개사협회,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,340000,0,0,340000,340000,0,0,0,0,매매,수서역GTX-A,1606,23,"서울율현초등학교, 서울자곡초등학교, 서울대왕초등학교",,풍문고등학교,강남구,자곡동,단독다가구/주택,2025.10.8 11:15,,,,,,,,,,,,,,,
2553800481,1168010400,빌라,37.519249,127.046846,C02,빌라,월세,B2,25.10.04.,0,0,0,0,0,0,94,60.62,28.43,18.34,남동향,3월 5일,"['25년이내', '역세권', '화장실한개']","내부상태 양호, 베란다 2개, 넓은 안방, 자주식 지하주차장",티아공인중개사사무소,선방,N,0,0,0,2,0,False,0,0,0,0,0,0,False,False,10000,0,145,10000,10000,0,0,145,145,"매매, 월세",강남구청역7호선,537,8,"서울언북초등학교, 서울삼릉초등학교, 서울학동초등학교",언주중학교,"영동고등학교, 경기고등학교, 청담고등학교",강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
2553670109,1168010400,다가구,37.5221,127.047287,C03,단독/다가구,월세,B2,25.10.03.,0,0,0,0,0,0,27,25.0,8.17,7.56,남서향,저/3,"['25년이상', '역세권', '화장실한개']",청담동 깔끔 가성비 원룸 청담역 도보6분,더큼공인중개사사무소,우리집부동산,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,1000,0,60,1000,1000,0,0,60,60,"매매, 월세",청담역7호선,638,9,"서울언북초등학교, 서울청담초등학교, 서울삼릉초등학교","청담중학교, 언주중학교","영동고등학교, 청담고등학교, 경기고등학교",강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
2553674736,1168010400,빌라,37.523629,127.052537,C02,빌라,매매,A1,25.10.03.,0,0,0,0,0,0,56,42.82,16.94,12.95,북동향,4월 5일,"['10년이내', '소형평수', '방세개']","지분8P 프라마호텔개발수혜,신축급,투자성굿",청담스마트부동산중개법인 주식회사,부동산뱅크,N,0,0,0,2,0,False,0,0,0,0,0,0,False,False,75000,0,0,75000,75000,0,0,0,0,매매,청담역7호선,475,7,"서울언북초등학교, 서울봉은초등학교, 서울청담초등학교",청담중학교,"경기고등학교, 영동고등학교, 청담고등학교",강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
2553296321,1168010400,연립,37.521522,127.049381,C02,빌라,매매,A1,25.10.02.,0,0,0,0,0,0,177,171.79,53.54,51.97,남향,1월 3일,"['25년이상', '역세권', '1층']",대지지분높은 재건축기대 고급빌라 효성,삼성럭스공인중개사사무소,선방,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,560000,0,0,560000,560000,0,0,0,0,매매,청담역7호선,446,6,"서울언북초등학교, 서울청담초등학교, 서울삼릉초등학교","언주중학교, 청담중학교","영동고등학교, 경기고등학교, 청담고등학교",강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
2553497506,1168010400,다가구,37.522049,127.047063,C03,단독/다가구,월세,B2,25.10.02.,0,0,0,0,0,0,31,26.44,9.38,8.0,남서향,저/3,"['25년이상', '세대분리', '화장실한개']",청담동 깔끔 가성비 분리형 원룸,더큼공인중개사사무소,우리집부동산,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,1000,0,70,1000,1000,0,0,70,70,"매매, 월세",청담역7호선,653,9,"서울언북초등학교, 서울청담초등학교, 서울삼릉초등학교","청담중학교, 언주중학교","영동고등학교, 청담고등학교, 경기고등학교",강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
2553501526,1168010400,빌라,37.523629,127.052537,C02,빌라,전세,B1,25.10.02.,0,0,0,0,0,0,44,33.88,13.31,10.25,북향,5월 5일,"['10년이내', '화장실세개', '소형평수']","청담 고급빌라, 5룸 활용도 좋음, 층간소음x, 엘리베이터o, 주차가능",늘온공인중개사사무소,매경부동산,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,65000,0,0,65000,65000,0,0,0,0,매매,청담역7호선,475,7,"서울언북초등학교, 서울봉은초등학교, 서울청담초등학교",청담중학교,"경기고등학교, 영동고등학교, 청담고등학교",강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
2553525676,1168010400,빌라,37.519541,127.046534,C02,빌라,전세,B1,25.10.02.,0,0,0,0,0,0,82,70.01,24.8,21.18,남향,중/5,"['25년이내', '역세권', '방세개', '화장실두개']",아파트구조.언북초앞.엘베있는 깔끔한 3룸2욕실.대출가능,로템공인중개사사무소,공실클럽,N,0,0,0,2,0,False,0,0,0,0,0,0,False,False,62000,0,0,62000,62000,0,0,0,0,매매,강남구청역7호선,528,7,"서울언북초등학교, 서울삼릉초등학교, 서울청담초등학교",언주중학교,"영동고등학교, 경기고등학교, 청담고등학교",강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
2553394704,1168010400,다가구,37.523232,127.050931,C03,단독/다가구,전세,B1,25.10.02.,0,0,0,0,0,0,164,82.14,49.61,24.85,남서향,중/3,"['25년이상', '대형평수', '방세개', '화장실두개']","쓰리룸,화2,컨디션 양호,조용한 주택가,주차가능",대우공인중개사사무소,매경부동산,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,45000,0,0,45000,45000,0,0,0,0,매매,청담역7호선,486,7,"서울언북초등학교, 서울청담초등학교, 서울봉은초등학교",청담중학교,"영동고등학교, 경기고등학교, 청담고등학교",강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
2553347768,1168010400,연립,37.522298,127.053813,C02,빌라,전세,B1,25.10.02.,0,0,0,0,0,0,78,61.87,23.59,18.72,남향,고/5,"['15년이내', '융자금없는', '역세권']",청담공원인근 쾌적한 주거공간  즉시 입주가능,청담대우공인중개사사무소,매경부동산,N,0,0,0,4,0,False,0,0,0,0,0,0,False,False,65000,0,0,65000,65000,0,0,0,0,매매,청담역7호선,316,4,"서울봉은초등학교, 서울언북초등학교",봉은중학교,"경기고등학교, 영동고등학교",강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
2553498638,1168010400,빌라,37.520826,127.055023,C02,빌라,매매,A1,25.10.02.,0,0,0,0,0,0,63,57.1,19.06,17.27,남향,2월 4일,"['25년이상', '역세권', '방두개']",청담역세권5분.청담공원숲세권.남향,로템공인중개사사무소,공실클럽,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,80000,0,0,80000,80000,0,0,0,0,매매,청담역7호선,190,2,"서울봉은초등학교, 서울언북초등학교",봉은중학교,경기고등학교,강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
2553274028,1168010400,다가구,37.523526,127.05305,C03,단독/다가구,월세,B2,25.10.01.,0,0,0,0,0,0,69,59.4,20.87,17.97,북향,2월 3일,"['25년이상', '방두개', '화장실한개']",주인의뢰 저렴월세 l 전용18 l 2룸 1욕실 l 숲세권 l 청담역역세권,해솔공인중개사사무소,매경부동산,N,0,0,0,2,0,False,0,0,0,0,0,0,False,False,10000,0,130,10000,10000,0,0,130,130,"매매, 월세",청담역7호선,456,6,"서울봉은초등학교, 서울언북초등학교, 서울청담초등학교","청담중학교, 봉은중학교","경기고등학교, 영동고등학교, 청담고등학교",강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
2553237893,1168010400,빌라,37.521105,127.046423,C02,빌라,월세,B2,25.10.01.,0,0,0,0,0,0,79,50.06,23.9,15.14,남향,저/4,"['25년이내', '화장실한개', '주차가능']",청담역 컨디션 최고 원룸 원거실 무료주차 가능 즉시입주 가능,더큼공인중개사사무소,선방,N,0,0,0,3,0,False,0,0,0,0,0,0,False,False,10000,0,120,10000,10000,0,0,120,120,"매매, 월세",강남구청역7호선,624,9,"서울언북초등학교, 서울청담초등학교, 서울삼릉초등학교","언주중학교, 청담중학교","영동고등학교, 청담고등학교, 경기고등학교",강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
2553225738,1168010400,빌라,37.521105,127.046423,C02,빌라,전세,B1,25.10.01.,0,0,0,0,0,0,79,50.06,23.9,15.14,남향,1월 4일,"['25년이내', '1층', '화장실한개']",,티아공인중개사사무소,선방,N,0,0,0,2,0,False,0,0,0,0,0,0,False,False,39500,0,0,39500,39500,0,0,0,0,매매,강남구청역7호선,624,9,"서울언북초등학교, 서울청담초등학교, 서울삼릉초등학교","언주중학교, 청담중학교","영동고등학교, 청담고등학교, 경기고등학교",강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
2553104359,1168010400,빌라,37.524181,127.055785,C02,빌라,매매,A1,25.10.01.,0,0,0,0,0,0,182,168.95,55.05,51.11,남향,고/8,"['25년이상', '대형평수', '방네개이상']",입지좋은 고급빌라트 대지지분넓음,삼성럭스공인중개사사무소,선방,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,250000,0,0,250000,250000,0,0,0,0,매매,청담역7호선,556,8,서울봉은초등학교,봉은중학교,경기고등학교,강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
2553053687,1168010400,연립,37.521105,127.046423,C02,빌라,월세,B2,25.10.01.,0,0,0,0,0,0,76,48.16,22.99,14.57,남서향,1월 4일,"['25년이내', '1층', '방한개']","밸런스 최상, 살기좋은 청담동 월세",청담윌부동산중개법인,선방,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,17000,0,150,17000,17000,0,0,150,150,"매매, 월세",강남구청역7호선,624,9,"서울언북초등학교, 서울청담초등학교, 서울삼릉초등학교","언주중학교, 청담중학교","영동고등학교, 청담고등학교, 경기고등학교",강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
2552952919,1168010400,다가구,37.522384,127.049003,C03,단독/다가구,전세,B1,25.09.30.,0,0,0,0,0,0,50,47.6,15.12,14.4,남서향,1월 2일,"['25년이상', '역세권', '1층']",실사진 청담공원인근 럭셔리한 2룸 ,청담왕강남공인중개사사무소,부동산써브,N,0,0,0,3,0,False,0,0,0,0,0,0,False,False,48000,0,0,48000,48000,0,0,0,0,매매,청담역7호선,528,7,"서울언북초등학교, 서울청담초등학교","청담중학교, 언주중학교","영동고등학교, 청담고등학교, 경기고등학교",강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
2552695802,1168010400,연립,37.522176,127.054141,C02,빌라,매매,A1,25.09.29.,0,0,0,0,0,0,41,37.2,12.4,11.25,남향,1월 2일,"['25년이상', '올수리', '역세권']",주인직접의뢰.올수리3룸.청담역도보5분.입주협의.갭투자가능,청담유일부동산공인중개사사무소,매경부동산,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,95000,0,0,95000,95000,0,0,0,0,매매,청담역7호선,304,4,"서울봉은초등학교, 서울언북초등학교",봉은중학교,"경기고등학교, 영동고등학교",강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
2552430187,1168010400,다가구,37.522384,127.049003,C03,단독/다가구,전세,B1,25.09.27.,0,0,0,0,0,0,195,249.04,58.99,75.33,남향,2/B2,"['25년이상', '올수리', '역세권']",청담공원 인근2룸  깔끔한 올수리  주차1대,스마트부동산공인중개사사무소,부동산뱅크,N,0,0,0,2,0,False,0,0,0,0,0,0,False,False,48000,0,0,48000,48000,0,0,0,0,매매,청담역7호선,528,7,"서울언북초등학교, 서울청담초등학교","청담중학교, 언주중학교","영동고등학교, 청담고등학교, 경기고등학교",강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
2552434168,1168010400,다가구,37.522384,127.049003,C03,단독/다가구,월세,B2,25.09.27.,0,0,0,0,0,0,195,249.04,58.99,75.33,남향,2/B2,"['25년이상', '역세권', '방두개']",청담공원인근 깔끔한 2룸 빌라 주차1대,스마트부동산공인중개사사무소,부동산뱅크,N,0,0,0,3,0,False,0,0,0,0,0,0,False,False,10000,0,170,10000,10000,0,0,170,170,"매매, 월세",청담역7호선,528,7,"서울언북초등학교, 서울청담초등학교","청담중학교, 언주중학교","영동고등학교, 청담고등학교, 경기고등학교",강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
2552540160,1168010400,빌라,37.521105,127.046423,C02,빌라,월세,B2,25.09.27.,0,0,0,0,0,0,54,48.16,16.34,14.57,남향,1월 4일,"['15년이내', '융자금없는', '1층', '화장실한개']",주인의뢰 l 전용14.6 풀옵션 1.5룸 l 내외부 관리잘된 깨끗한 집,해솔공인중개사사무소,매경부동산,N,0,0,0,2,0,False,0,0,0,0,0,0,False,False,170000,0,150,170000,170000,0,0,150,150,"매매, 월세",강남구청역7호선,624,9,"서울언북초등학교, 서울청담초등학교, 서울삼릉초등학교","언주중학교, 청담중학교","영동고등학교, 청담고등학교, 경기고등학교",강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
2552280730,1168010400,빌라,37.522619,127.051484,C02,빌라,매매,A1,25.09.26.,0,0,0,0,0,0,202,140.75,61.1,42.58,남향,고/6,"['25년이내', '대형평수', '방네개이상', '화장실두개']","청담공원 인근 쾌적하고 조용한곳, 입주협의 가능",부동산중개법인마네주식회사,매경부동산,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,260000,0,0,260000,260000,0,0,0,0,매매,청담역7호선,403,6,"서울언북초등학교, 서울청담초등학교, 서울봉은초등학교","청담중학교, 언주중학교","경기고등학교, 영동고등학교, 청담고등학교",강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
2552281650,1168010400,빌라,37.523102,127.047241,C02,빌라,월세,B2,25.09.26.,0,0,0,0,0,0,44,36.75,13.31,11.12,남동향,중/5,"['25년이내', '세대분리', '화장실한개']",청담동 분리형 원룸 보면 바로 계약 나가는 매물,더큼공인중개사,부동산써브,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,3000,0,155,3000,3000,0,0,155,155,"매매, 월세",청담역7호선,700,10,"서울언북초등학교, 서울청담초등학교","청담중학교, 언주중학교","영동고등학교, 청담고등학교",강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
2552313877,1168010400,빌라,37.522196,127.053871,C02,빌라,매매,A1,25.09.26.,0,0,0,0,0,0,48,44.28,14.52,13.39,남향,중/2,"['25년이상', '역세권', '소형평수']",,스마트부동산공인중개사사무소,부동산뱅크,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,83000,0,0,83000,83000,0,0,0,0,매매,청담역7호선,305,4,"서울봉은초등학교, 서울언북초등학교",봉은중학교,"경기고등학교, 영동고등학교",강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
2551952905,1168010400,연립,37.520945,127.050479,C02,빌라,매매,A1,25.09.25.,0,0,0,0,0,0,225,197.73,68.06,59.81,남향,고/6,"['10년이내', '역세권', '대형평수']",LXN 청담 어퍼하우스 오직 당신을 위한 하이엔드 주거공간,럭셔리앤하우스부동산중개(주),한경부동산,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,850000,0,0,850000,850000,0,0,0,0,매매,청담역7호선,330,4,"서울언북초등학교, 서울봉은초등학교, 서울삼릉초등학교","언주중학교, 청담중학교","영동고등학교, 경기고등학교, 청담고등학교",강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
2552055301,1168010400,빌라,37.522298,127.053813,C02,빌라,매매,A1,25.09.25.,0,0,0,0,0,0,78,50.47,23.59,15.27,남향,2월 5일,"['15년이내', '역세권', '급매']","급매.청담공원숲세권,역세권,시스템에어컨4대,실입주도 가능",로템공인중개사사무소,공실클럽,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,88000,0,0,88000,88000,0,0,0,0,매매,청담역7호선,316,4,"서울봉은초등학교, 서울언북초등학교",봉은중학교,"경기고등학교, 영동고등학교",강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
2551986018,1168010400,연립,37.523039,127.051322,C02,빌라,매매,A1,25.09.25.,0,0,0,0,0,0,172,158.15,52.03,47.84,남향,3월 4일,"['25년이상', '대형평수', '방네개이상']",리모델링으로 내부컨디션 우수 갭투자가능한 연립주택,넘버원부동산공인중개사사무소,선방,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,390000,0,0,390000,390000,0,0,0,0,매매,청담역7호선,451,6,"서울언북초등학교, 서울청담초등학교, 서울봉은초등학교",청담중학교,"영동고등학교, 경기고등학교, 청담고등학교",강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
2552154936,1168010400,빌라,37.521105,127.046423,C02,빌라,전세,B1,25.09.25.,0,0,0,0,0,0,79,45.42,23.9,13.74,남동향,4월 4일,"['25년이내', '융자금없는', '화장실한개']",4000만원으로 청담동 입주하기,도성공인중개사사무소,한경부동산,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,39500,0,0,39500,39500,0,0,0,0,매매,강남구청역7호선,624,9,"서울언북초등학교, 서울청담초등학교, 서울삼릉초등학교","언주중학교, 청담중학교","영동고등학교, 청담고등학교, 경기고등학교",강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
2552006839,1168010400,상가주택,37.520953,127.054486,D05,상가주택,월세,B2,25.09.25.,0,0,0,0,0,0,23,23.0,6.96,6.96,남향,2월 5일,"['25년이내', '역세권', '화장실한개']",청담역인근 풀옵션원룸 엘베 숲세권,에이원공인중개사사무소,부동산뱅크,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,1000,0,90,1000,1000,0,0,90,90,"매매, 월세",청담역7호선,179,2,"서울봉은초등학교, 서울언북초등학교","봉은중학교, 언주중학교","경기고등학교, 영동고등학교",강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
2552017735,1168010400,다가구,37.523232,127.050931,C03,단독/다가구,전세,B1,25.09.25.,0,0,0,0,0,0,82,82.0,24.8,24.8,남서향,2월 3일,"['25년이상', '방세개', '화장실두개']",룸3 욕2 다가구 실24p 입주협의,청담스마트부동산중개법인 주식회사,부동산뱅크,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,45000,0,0,45000,45000,0,0,0,0,매매,청담역7호선,486,7,"서울언북초등학교, 서울청담초등학교, 서울봉은초등학교",청담중학교,"영동고등학교, 경기고등학교, 청담고등학교",강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
2552155370,1168010400,빌라,37.521105,127.046423,C02,빌라,월세,B2,25.09.25.,0,0,0,0,0,0,79,50.06,23.9,15.14,서향,1월 4일,"['25년이내', '1층', '대형평수']",지정주차 즉시입주가능한 풀옵션 대형1.5,도성공인중개사사무소,한경부동산,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,5000,0,170,5000,5000,0,0,170,170,"매매, 월세",강남구청역7호선,624,9,"서울언북초등학교, 서울청담초등학교, 서울삼릉초등학교","언주중학교, 청담중학교","영동고등학교, 청담고등학교, 경기고등학교",강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
2551799524,1168010400,빌라,37.522384,127.049003,C02,빌라,월세,B2,25.09.24.,0,0,0,0,0,0,43,33.0,13.01,9.98,남동향,1월 2일,"['25년이상', '올수리', '역세권']","청담공원, 2룸, 현 실사진, 화이트올수리",청담윌부동산중개법인주식회사,매경부동산,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,20000,0,180,20000,20000,0,0,180,180,"매매, 월세",청담역7호선,528,7,"서울언북초등학교, 서울청담초등학교","청담중학교, 언주중학교","영동고등학교, 청담고등학교, 경기고등학교",강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
2551740674,1168010400,빌라,37.525348,127.053424,C02,빌라,월세,B2,25.09.24.,0,0,0,0,0,0,248,196.42,75.02,59.42,남향,고/20,"['25년이내', '대형평수', '방네개이상']",LXN 상지카일룸3차 탁트인 고층 시티뷰 특리모델링된 희소한 월세,럭셔리앤하우스부동산중개(주),한경부동산,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,50000,0,2600,50000,50000,0,0,2600,2600,"매매, 월세",청담역7호선,655,9,"서울청담초등학교, 서울봉은초등학교, 서울언북초등학교",청담중학교,"청담고등학교, 경기고등학교",강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
2551869334,1168010400,다가구,37.523576,127.052382,C03,단독/다가구,매매,A1,25.09.24.,0,0,0,0,0,0,227,537.6,68.67,162.62,북동향,3/B1,"['25년이상', '방세개', '화장실한개']",입지좋은 다가구 매매,청담스마트부동산중개법인 주식회사,부동산뱅크,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,940000,0,0,940000,940000,0,0,0,0,매매,청담역7호선,473,7,"서울언북초등학교, 서울청담초등학교, 서울봉은초등학교",청담중학교,"경기고등학교, 영동고등학교, 청담고등학교",강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
2551803343,1168010400,빌라,37.522384,127.049003,C02,빌라,전세,B1,25.09.24.,0,0,0,0,0,0,43,33.0,13.01,9.98,남동향,1월 2일,"['25년이상', '올수리', '역세권']","청담공원, 2룸, 화이트올수리, 내외관최상",청담윌부동산중개법인주식회사,매경부동산,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,48000,0,0,48000,48000,0,0,0,0,매매,청담역7호선,528,7,"서울언북초등학교, 서울청담초등학교","청담중학교, 언주중학교","영동고등학교, 청담고등학교, 경기고등학교",강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
2553585942,1168010400,다가구,37.523133,127.051996,C03,단독/다가구,단기임대,B3,25.10.04.,0,0,0,0,0,0,54,46.24,16.34,13.99,서향,1월 3일,"['25년이상', '1층', '화장실한개']",,더라움공인중개사사무소,부동산뱅크,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,270,270,255,270,270,270,270,255,255,"매매, 전세, 월세",청담역7호선,436,6,"서울언북초등학교, 서울청담초등학교, 서울봉은초등학교",청담중학교,"경기고등학교, 영동고등학교, 청담고등학교",강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
2553636159,1168010400,다가구,37.523608,127.051928,C03,단독/다가구,월세,B2,25.10.04.,0,0,0,0,0,0,112,56.0,33.88,16.94,남향,2월 3일,"['25년이상', '방두개', '화장실한개', '중층']",청담공원 인근 깔끔한 2룸,갤러리공인중개사사무소,공실클럽,N,0,0,0,1,0,False,0,0,0,0,0,0,False,False,7000,0,70,7000,7000,0,0,70,70,"매매, 월세",청담역7호선,487,7,"서울언북초등학교, 서울청담초등학교, 서울봉은초등학교",청담중학교,"경기고등학교, 영동고등학교, 청담고등학교",강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
2553703407,1168010400,단독,37.523318,127.052082,C03,단독/다가구,매매,A1,25.10.04.,0,0,0,0,0,0,224,188.9,67.76,57.14,남동향,2/B1,"['25년이내', '방네개이상', '화장실두개']",킹스 청담동 메인 입지 유명 건축가 품위있는 단독주택,킹스리얼티부동산중개법인 주식회사,한경부동산,N,0,0,0,2,0,False,0,0,0,0,0,0,False,False,1200000,0,0,1200000,1200000,0,0,0,0,매매,청담역7호선,453,6,"서울언북초등학교, 서울청담초등학교, 서울봉은초등학교",청담중학교,"경기고등학교, 영동고등학교, 청담고등학교",강남구,청담동,단독다가구/주택,2025.10.8 11:18,,,,,,,,,,,,,,,
