markerId,markerType,latitude,longitude,complexName,realEstateTypeCode,realEstateTypeName,completionYearMonth,totalDongCount,totalHouseholdCount,floorAreaRatio,minArea,maxArea,representativeArea,etRoomCnt,minMviFee,maxMviFee,sameAddrCnt,priceCount,isPresales,photoCount,dealCount,leaseCount,rentCount,shortTermRentCount,totalArticleCount,existPriceTab,isComplexTourExist,매매가,보증금,월세,매매_최저가,매매_최고가,전세_최저가,전세_최고가,월세_최저가,월세_최고가,매매유형,지하철역명,지하철_거리_미터,지하철_도보_분,초등학교,중학교,고등학교,구,동,매물유형,수집시간
21888,COMPLEX,37.486498,127.051954,우성캐릭터199,OPST,오피스텔,199811,1,434,620,54.28,135.51,92,0,0,0,0,3,FALSE,0,43,2,13,0,58,TRUE,FALSE,0,0,0,27000,100000,35000,35000,90,200,"매매, 전세, 월세",매봉역3호선,465,6,"서울개일초등학교, 서울구룡초등학교, 서울대도초등학교","구룡중학교, 대치중학교, 숙명여자중학교","숙명여자고등학교, 개포고등학교, 중앙대학교사범대학부속고등학교",강남구,개포동,아파트/오피스텔,2025.10.8 1:11
28,COMPLEX,37.484623,127.054115,경남,APT,아파트,198403,9,678,0,104.98,198.33,146,0,0,0,0,3,FALSE,0,117,86,28,0,231,TRUE,FALSE,0,0,0,329000,455000,90000,135000,140,290,"매매, 전세, 월세",구룡역수인분당선,544,8,"서울개일초등학교, 서울구룡초등학교, 서울개원초등학교","구룡중학교, 대치중학교, 숙명여자중학교","개포고등학교, 숙명여자고등학교, 중앙대학교사범대학부속고등학교",강남구,개포동,아파트/오피스텔,2025.10.8 1:11
1317,COMPLEX,37.482427,127.05447,현대1차,APT,아파트,198404,6,416,179,102.73,190.81,190,0,0,0,0,3,FALSE,0,92,47,42,0,181,TRUE,FALSE,0,0,0,330000,450000,87000,140000,60,320,"매매, 전세, 월세",구룡역수인분당선,676,10,"서울구룡초등학교, 서울개원초등학교, 서울개일초등학교","구룡중학교, 대치중학교, 개포중학교","개포고등학교, 국립국악고등학교, 수도전기공업고등학교",강남구,개포동,아파트/오피스텔,2025.10.8 1:11
10863,COMPLEX,37.479759,127.046004,개포현대6차,APT,아파트,199312,1,19,238,153.01,153.01,153,0,0,0,0,2,FALSE,0,0,4,2,0,6,TRUE,FALSE,0,0,0,0,0,120000,120000,350,350,"전세, 월세",매봉역3호선,800,11,"서울구룡초등학교, 서울포이초등학교","대치중학교, 국립국악중학교, 언남중학교","국립국악고등학교, 언남고등학교",강남구,개포동,아파트/오피스텔,2025.10.8 1:11
3039,COMPLEX,37.489718,127.054661,타워팰리스2차(주상복합),APT,아파트,200302,2,813,923,92.87,325.2,219,0,0,0,0,3,FALSE,0,100,19,32,0,151,TRUE,FALSE,0,0,0,300000,1100000,109000,550000,360,1440,"매매, 전세, 월세",도곡역3호선,158,2,"서울대도초등학교, 서울개일초등학교, 서울대치초등학교","숙명여자중학교, 대청중학교, 구룡중학교","숙명여자고등학교, 중앙대학교사범대학부속고등학교, 개포고등학교",강남구,개포동,아파트/오피스텔,2025.10.8 1:11
152528,COMPLEX,37.477122,127.049481,예가풍경채(도시형),APT,아파트,201902,1,14,198,32.35,63.79,35.41,0,0,0,0,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,,매봉역3호선,1118,16,"서울포이초등학교, 서울구룡초등학교, 서울매헌초등학교","국립국악중학교, 언남중학교, 대치중학교","국립국악고등학교, 언남고등학교",강남구,개포동,아파트/오피스텔,2025.10.8 1:11
104598,COMPLEX,37.483005,127.062547,렉스힐(주상복합),APT,아파트,201111,1,8,358,55.19,55.19,55,0,0,0,0,1,FALSE,0,2,0,0,0,2,FALSE,FALSE,0,0,0,105000,105000,0,0,0,0,매매,구룡역수인분당선,522,7,"서울개현초등학교, 서울개원초등학교, 서울개일초등학교","개포중학교, 구룡중학교, 대청중학교","수도전기공업고등학교, 개포고등학교, 경기여자고등학교",강남구,개포동,아파트/오피스텔,2025.10.8 1:11
101883,COMPLEX,37.485462,127.046472,로덴하우스웨스트빌리지,APT,아파트,200910,1,19,248,298.43,337.65,298.43,0,0,0,0,0,FALSE,0,0,0,0,0,0,TRUE,FALSE,0,0,0,0,0,0,0,0,0,,매봉역3호선,165,2,"서울구룡초등학교, 서울언주초등학교","대치중학교, 숙명여자중학교, 도곡중학교","숙명여자고등학교, 중앙대학교사범대학부속고등학교",강남구,개포동,아파트/오피스텔,2025.10.8 1:11
107513,COMPLEX,37.487257,127.060199,개포상지리츠빌,APT,아파트,200303,1,18,202,178.74,178.74,178,0,0,0,0,1,FALSE,0,5,0,0,0,5,TRUE,FALSE,0,0,0,380000,390000,0,0,0,0,매매,구룡역수인분당선,67,1,"서울개일초등학교, 서울대치초등학교, 서울개원초등학교","구룡중학교, 대청중학교, 개포중학교","개포고등학교, 수도전기공업고등학교, 경기여자고등학교",강남구,개포동,아파트/오피스텔,2025.10.8 1:11
16228,COMPLEX,37.481127,127.053085,쌍용개포(주상복합),APT,아파트,199503,1,16,291,162.94,162.94,162,0,0,0,0,1,FALSE,0,2,0,0,0,2,TRUE,FALSE,0,0,0,280000,280000,0,0,0,0,매매,매봉역3호선,856,12,"서울구룡초등학교, 서울개원초등학교, 서울포이초등학교","국립국악중학교, 구룡중학교, 대치중학교","국립국악고등학교, 개포고등학교",강남구,개포동,아파트/오피스텔,2025.10.8 1:11
9005,COMPLEX,37.494174,127.060947,선경3차,APT,아파트,199010,1,54,204,85.48,85.48,85,0,0,0,0,1,FALSE,0,10,0,0,0,10,TRUE,FALSE,0,0,0,245000,270000,0,0,0,0,매매,대치역3호선,202,3,"서울대치초등학교, 서울대곡초등학교, 서울대도초등학교","단국대학교사범대학 부속중학교, 대청중학교, 숙명여자중학교","단국대학교부속소프트웨어고등학교, 단국대학교사범대학부속고등학교, 중앙대학교사범대학부속고등학교",강남구,개포동,아파트/오피스텔,2025.10.8 1:11
129707,COMPLEX,37.478076,127.045861,금종,OPST,오피스텔,202002,1,20,316,46.89,46.89,46,0,0,0,0,1,FALSE,0,0,0,1,0,1,TRUE,FALSE,0,0,0,0,0,0,0,105,105,월세,매봉역3호선,988,14,"서울구룡초등학교, 서울포이초등학교, 서울매헌초등학교","국립국악중학교, 언남중학교, 대치중학교","국립국악고등학교, 언남고등학교",강남구,개포동,아파트/오피스텔,2025.10.8 1:11
334,COMPLEX,37.489193,127.04872,매봉,APT,아파트,199901,1,132,386,100.61,100.61,100,0,0,0,0,1,FALSE,0,2,0,0,0,2,TRUE,FALSE,0,0,0,230000,230000,0,0,0,0,매매,매봉역3호선,306,4,"서울대도초등학교, 서울개일초등학교, 서울구룡초등학교","숙명여자중학교, 도곡중학교, 대치중학교","숙명여자고등학교, 중앙대학교사범대학부속고등학교, 단국대학교사범대학부속고등학교",강남구,개포동,아파트/오피스텔,2025.10.8 1:11
11167,COMPLEX,37.494596,127.061803,한보미도맨션3차,APT,아파트,199011,1,18,189,220.11,220.11,220,0,0,0,0,3,FALSE,0,13,5,1,0,19,TRUE,FALSE,0,0,0,395000,450000,150000,150000,200,200,"매매, 전세, 월세",대치역3호선,124,1,"서울대곡초등학교, 서울대치초등학교, 서울대도초등학교","단국대학교사범대학 부속중학교, 대청중학교, 개원중학교","단국대학교부속소프트웨어고등학교, 단국대학교사범대학부속고등학교, 중앙대학교사범대학부속고등학교",강남구,개포동,아파트/오피스텔,2025.10.8 1:11
21889,COMPLEX,37.487076,127.051087,우성캐릭터빌,OPST,오피스텔,199807,1,125,853,60.12,234.88,60,0,0,0,0,2,FALSE,0,16,0,10,0,26,TRUE,FALSE,0,0,0,30000,120000,0,0,100,330,"매매, 월세",매봉역3호선,386,5,"서울개일초등학교, 서울구룡초등학교, 서울대도초등학교","대치중학교, 숙명여자중학교, 구룡중학교","숙명여자고등학교, 중앙대학교사범대학부속고등학교, 개포고등학교",강남구,개포동,아파트/오피스텔,2025.10.8 1:11
8819,COMPLEX,37.487236,127.053041,타워팰리스3차(주상복합),APT,아파트,200404,1,480,791,160.73,314.94,182,0,0,0,0,3,FALSE,0,90,25,43,0,158,TRUE,FALSE,0,0,0,389000,780000,220000,490000,200,1000,"매매, 전세, 월세",도곡역3호선,468,6,"서울개일초등학교, 서울대도초등학교, 서울구룡초등학교","구룡중학교, 숙명여자중학교, 대치중학교","숙명여자고등학교, 중앙대학교사범대학부속고등학교, 개포고등학교",강남구,개포동,아파트/오피스텔,2025.10.8 1:11
145017,COMPLEX,37.478654,127.055232,개포자이르네,APT,아파트,202210,1,28,199,71.89,158.9,71,0,0,0,0,1,FALSE,0,29,0,0,0,29,TRUE,FALSE,0,0,0,117000,340000,0,0,0,0,매매,구룡역수인분당선,1004,14,"서울포이초등학교, 서울구룡초등학교, 서울개원초등학교","국립국악중학교, 개포중학교, 구룡중학교","국립국악고등학교, 개포고등학교",강남구,개포동,아파트/오피스텔,2025.10.8 1:11
180280,COMPLEX,37.494837,127.059641,래미안대치팰리스,APT,아파트,201509,17,1608,258,88,183.59,125,0,0,0,0,3,FALSE,0,228,160,179,2,569,TRUE,TRUE,0,0,0,460000,700000,160000,330000,40,880,"매매, 전세, 월세",대치역3호선,316,4,"서울대치초등학교, 서울대곡초등학교, 서울대도초등학교","단국대학교사범대학 부속중학교, 대청중학교, 숙명여자중학교","단국대학교부속소프트웨어고등학교, 단국대학교사범대학부속고등학교, 중앙대학교사범대학부속고등학교",강남구,개포동,아파트/오피스텔,2025.10.8 1:11
154,COMPLEX,37.49228,127.062918,"선경1,2차",APT,아파트,198312,12,1034,179,101.66,186.36,148,0,0,0,0,3,FALSE,0,63,114,69,0,246,TRUE,FALSE,0,0,0,450000,650000,119500,190000,100,600,"매매, 전세, 월세",대치역3호선,247,3,"서울대치초등학교, 서울대곡초등학교, 서울양전초등학교","대청중학교, 단국대학교사범대학 부속중학교, 개원중학교","단국대학교부속소프트웨어고등학교, 경기여자고등학교부설방송통신고등학교, 경기여자고등학교",강남구,개포동,아파트/오피스텔,2025.10.8 1:11
112228,COMPLEX,37.481058,127.064178,래미안블레스티지,APT,아파트,201902,23,1957,249,67.77,169.78,113,0,0,0,0,3,FALSE,0,324,303,555,3,1185,TRUE,TRUE,0,0,0,250000,560000,91000,280000,50,800,"매매, 전세, 월세",구룡역수인분당선,781,11,"서울개현초등학교, 서울개원초등학교, 서울개포초등학교","개포중학교, 구룡중학교","수도전기공업고등학교, 경기여자고등학교, 경기여자고등학교부설방송통신고등학교",강남구,개포동,아파트/오피스텔,2025.10.8 1:11
16244,COMPLEX,37.503447,127.065572,S-타워(주상복합),APT,아파트,199607,1,19,445,246.25,246.25,246,0,0,0,0,1,FALSE,0,2,0,0,0,2,TRUE,FALSE,0,0,0,350000,350000,0,0,0,0,매매,삼성역2호선,638,9,"서울대현초등학교, 서울아주초등학교, 서울대곡초등학교","휘문중학교, 대명중학교, 정신여자중학교","휘문고등학교, 정신여자고등학교",강남구,대치동,아파트/오피스텔,2025.10.8 1:12
149039,COMPLEX,37.503434,127.058092,아티드,OPST,오피스텔,202411,2,44,0,104.04,104.76,104,0,0,0,0,1,FALSE,0,0,0,12,0,12,TRUE,FALSE,0,0,0,0,0,0,0,360,700,월세,삼성역2호선,740,11,"서울대현초등학교, 서울도곡초등학교, 서울도성초등학교","휘문중학교, 대명중학교, 진선여자중학교","휘문고등학교, 단국대학교부속소프트웨어고등학교, 단국대학교사범대학부속고등학교",강남구,대치동,아파트/오피스텔,2025.10.8 1:12
19488,COMPLEX,37.497556,127.055682,삼환SOGOOD(주상복합),APT,아파트,200611,1,37,359,107.38,107.38,107,0,0,0,0,1,FALSE,0,0,2,0,0,2,TRUE,FALSE,0,0,0,0,0,100000,100000,0,0,전세,한티역수인분당선,282,4,"서울도곡초등학교, 서울대도초등학교, 서울도성초등학교","단국대학교사범대학 부속중학교, 역삼중학교, 숙명여자중학교","단국대학교사범대학부속고등학교, 단국대학교부속소프트웨어고등학교, 중앙대학교사범대학부속고등학교",강남구,대치동,아파트/오피스텔,2025.10.8 1:12
10297,COMPLEX,37.501695,127.054872,대치풍림아이원1차,APT,아파트,200308,3,57,289,94.38,94.71,94,0,0,0,0,2,FALSE,0,14,1,0,0,15,TRUE,FALSE,0,0,0,170000,185000,95000,95000,0,0,"매매, 전세",선릉역2호선,607,9,"서울도곡초등학교, 서울도성초등학교, 서울대현초등학교","진선여자중학교, 단국대학교사범대학 부속중학교, 대명중학교","진선여자고등학교, 단국대학교사범대학부속고등학교, 단국대학교부속소프트웨어고등학교",강남구,대치동,아파트/오피스텔,2025.10.8 1:12
24735,COMPLEX,37.499028,127.057213,한티,APT,아파트,200407,2,22,249,123.25,123.25,123,0,0,0,0,1,FALSE,0,0,0,2,0,2,TRUE,FALSE,0,0,0,0,0,0,0,80,120,월세,한티역수인분당선,486,7,"서울도곡초등학교, 서울도성초등학교, 서울대도초등학교","단국대학교사범대학 부속중학교, 역삼중학교, 휘문중학교","단국대학교부속소프트웨어고등학교, 단국대학교사범대학부속고등학교, 휘문고등학교",강남구,대치동,아파트/오피스텔,2025.10.8 1:12
3304,COMPLEX,37.50085,127.06214,세영팔레스,APT,아파트,200201,1,67,237,103.37,103.37,103,0,0,0,0,3,FALSE,0,10,4,1,0,15,TRUE,FALSE,0,0,0,230000,250000,120000,150000,160,160,"매매, 전세, 월세",대치역3호선,712,10,"서울대현초등학교, 서울도곡초등학교, 서울대곡초등학교","휘문중학교, 대명중학교, 단국대학교사범대학 부속중학교","휘문고등학교, 단국대학교부속소프트웨어고등학교, 단국대학교사범대학부속고등학교",강남구,대치동,아파트/오피스텔,2025.10.8 1:12
135597,COMPLEX,37.502438,127.060288,대치푸르지오써밋,APT,아파트,202306,9,489,237,70.24,148.99,108,0,0,0,0,3,FALSE,0,19,65,147,2,233,TRUE,FALSE,0,0,0,375000,540000,120000,300000,100,680,"매매, 전세, 월세",삼성역2호선,749,11,"서울대현초등학교, 서울도곡초등학교, 서울대곡초등학교","휘문중학교, 대명중학교, 단국대학교사범대학 부속중학교","휘문고등학교, 단국대학교부속소프트웨어고등학교, 단국대학교사범대학부속고등학교",강남구,대치동,아파트/오피스텔,2025.10.8 1:12
177400,COMPLEX,37.50307,127.06064,디에이치대치에델루이,APT,아파트,202508,8,282,0,80.11,165.07,111,0,0,0,0,3,FALSE,0,10,314,273,0,597,TRUE,FALSE,0,0,0,400000,600000,120000,350000,40,1000,"매매, 전세, 월세",삼성역2호선,673,10,"서울대현초등학교, 서울도곡초등학교","휘문중학교, 대명중학교, 단국대학교사범대학 부속중학교","휘문고등학교, 단국대학교부속소프트웨어고등학교, 단국대학교사범대학부속고등학교",강남구,대치동,아파트/오피스텔,2025.10.8 1:12
19313,COMPLEX,37.504308,127.052611,대치우정에쉐르2(주상복합),APT,아파트,200405,1,18,434,72.18,82.58,72,0,0,0,0,2,FALSE,0,6,0,5,4,15,TRUE,FALSE,0,0,0,85500,89000,0,0,280,280,"매매, 월세",선릉역2호선,322,4,"서울도성초등학교, 서울도곡초등학교, 서울대현초등학교","진선여자중학교, 대명중학교, 휘문중학교","진선여자고등학교, 휘문고등학교",강남구,대치동,아파트/오피스텔,2025.10.8 1:12
179277,COMPLEX,37.503231,127.055125,"대치명문(민간임대,도시형)",APT,아파트,202203,1,13,198,32.91,65.13,53.06,0,0,0,0,0,FALSE,0,0,0,0,0,0,FALSE,FALSE,0,0,0,0,0,0,0,0,0,,선릉역2호선,561,8,"서울도곡초등학교, 서울도성초등학교, 서울대현초등학교","진선여자중학교, 대명중학교, 휘문중학교","휘문고등학교, 진선여자고등학교, 단국대학교사범대학부속고등학교",강남구,대치동,아파트/오피스텔,2025.10.8 1:12
152278,COMPLEX,37.497342,127.060855,대치더클래스,APT,아파트,202209,1,42,272,108.54,108.67,108,0,0,0,0,1,FALSE,0,5,0,0,0,5,TRUE,FALSE,0,0,0,240000,240000,0,0,0,0,매매,대치역3호선,378,5,"서울대곡초등학교, 서울도곡초등학교, 서울대치초등학교","단국대학교사범대학 부속중학교, 대청중학교, 휘문중학교","단국대학교부속소프트웨어고등학교, 단국대학교사범대학부속고등학교, 휘문고등학교",강남구,대치동,아파트/오피스텔,2025.10.8 1:12
14104,COMPLEX,37.499793,127.052577,동양,APT,아파트,199901,1,19,223,110.57,110.57,110,0,0,0,0,2,FALSE,0,0,7,9,0,16,TRUE,FALSE,0,0,0,0,0,90000,90000,150,160,"전세, 월세",한티역수인분당선,391,5,"서울도곡초등학교, 서울도성초등학교, 서울대도초등학교","진선여자중학교, 역삼중학교, 단국대학교사범대학 부속중학교","진선여자고등학교, 단국대학교사범대학부속고등학교, 단국대학교부속소프트웨어고등학교",강남구,대치동,아파트/오피스텔,2025.10.8 1:12
101378,COMPLEX,37.497945,127.05588,동민맥스빌(B동),APT,아파트,200412,1,18,282,75.44,136.32,136,0,0,0,0,2,FALSE,0,2,3,0,0,5,TRUE,FALSE,0,0,0,200000,200000,58000,60000,0,0,"매매, 전세",한티역수인분당선,320,4,"서울도곡초등학교, 서울대도초등학교, 서울도성초등학교","단국대학교사범대학 부속중학교, 역삼중학교, 진선여자중학교","단국대학교사범대학부속고등학교, 단국대학교부속소프트웨어고등학교, 중앙대학교사범대학부속고등학교",강남구,대치동,아파트/오피스텔,2025.10.8 1:12
